px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
5.21818	-12.2808	-2.77056	-0.894426	-0.969107	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	0.478784
5.07734	-12.1935	-2.7916	-0.907129	-0.926376	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	1.40202
4.98832	-12.0989	-2.7347	-0.935266	-0.893173	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	3.80962
4.8829	-11.9915	-2.73935	-0.967012	-0.875263	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0.235515
4.79177	-11.8475	-2.79759	-1.02763	-0.896998	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	4.34696
4.69305	-11.7277	-2.80397	-1.05852	-0.877764	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0.248124
4.63042	-11.6087	-2.74239	-1.09871	-0.862951	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	5.51577
4.55392	-11.487	-2.73868	-1.13374	-0.85073	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0.178079
4.47194	-11.3231	-2.82459	-1.18221	-0.855407	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	7.55705
4.42853	-11.172	-2.82347	-1.23903	-0.865519	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0.0623038
4.41599	-11.0502	-2.73349	-1.30054	-0.883439	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	7.93987
4.373	-10.9136	-2.72854	-1.34195	-0.876528	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0.0872185
4.37521	-10.7743	-2.67216	-1.41478	-0.907955	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	4.39859
4.37327	-10.6296	-2.66532	-1.47614	-0.920424	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0.192193
4.34958	-10.4941	-2.68858	-1.50803	-0.900637	4.45256	-10.5332	4.45	-10.5	0	3.00113	1.10485
4.37163	-10.3539	-2.688	-1.57366	-0.921926	4.44692	-10.3512	4.45	-10.35	0	3.00113	0.344645
4.38965	-10.2125	-2.68588	-1.6349	-0.940086	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0.760672
4.44183	-10.0678	-2.6921	-1.71275	-0.971099	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	0.814971
4.46566	-9.93075	-2.69925	-1.76093	-0.968135	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.227561
4.53539	-9.78704	-2.71174	-1.84007	-0.997937	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	0.973802
4.65148	-9.64689	-2.6919	-1.97706	-1.10923	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	7.00709
4.72036	-9.5163	-2.68983	-2.04255	-1.11412	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0.0581898
4.7471	-9.37958	-2.69408	-2.05124	-1.04161	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	2.25438
4.83131	-9.25028	-2.69782	-2.11671	-1.04902	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0.109915
4.88351	-9.11519	-2.70194	-2.13868	-0.998484	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	1.27531
4.98313	-8.98784	-2.71379	-2.20321	-1.00604	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0.253711
5.03771	-8.85183	-2.71569	-2.20976	-0.935613	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	2.52777
5.15598	-8.72065	-2.74367	-2.27341	-0.943206	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0.941581
5.27181	-8.6109	-2.75102	-2.34179	-0.96579	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0.32583
5.38959	-8.49539	-2.76717	-2.39706	-0.96569	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0.267113
5.45089	-8.3692	-2.74621	-2.3784	-0.858568	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	5.53614
5.55878	-8.26244	-2.74817	-2.42209	-0.855035	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0.0548649
5.70216	-8.18211	-2.75954	-2.50658	-0.91126	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	1.57722
5.83087	-8.08486	-2.77216	-2.55452	-0.907634	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0.17521
5.88295	-7.954	-2.72202	-2.49199	-0.732629	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	16.1122
6.01171	-7.84631	-2.74463	-2.52688	-0.724797	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0.560597
6.11376	-7.74089	-2.73234	-2.52686	-0.660786	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	2.32801
6.23989	-7.64006	-2.74667	-2.55641	-0.652932	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0.321009
6.33769	-7.52972	-2.72976	-2.54117	-0.571548	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	3.57041
6.46047	-7.43162	-2.73875	-2.56461	-0.563319	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0.272964
6.58572	-7.34453	-2.73974	-2.58658	-0.548357	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0.197931
6.721	-7.24368	-2.762	-2.60721	-0.537606	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0.606898
6.82093	-7.134	-2.74091	-2.58069	-0.448818	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	4.24606
6.95437	-7.03743	-2.75797	-2.59778	-0.440446	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0.346325
7.07915	-6.96618	-2.76627	-2.62416	-0.448091	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	0.171134
7.20985	-6.86971	-2.79483	-2.63435	-0.434737	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	0.947223
7.27123	-6.73573	-2.74827	-2.5465	-0.260536	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	17.6435
7.37888	-6.63713	-2.75633	-2.54635	-0.247948	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	0.619469
7.56277	-6.61727	-2.79262	-2.66402	-0.412836	7.67988	-6.69347	7.5	-6.55	2.72747	0	15.611
7.69115	-6.55066	-2.78288	-2.6857	-0.412463	7.64389	-6.55777	7.65	-6.55	2.72745	0	0.120313
7.79573	-6.45529	-2.74558	-2.64792	-0.31139	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	7.68902
7.91698	-6.37672	-2.73864	-2.65766	-0.304882	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0.337366
8.06061	-6.32013	-2.7499	-2.69862	-0.346249	7.9171	-6.24084	8	-6.3	2.72648	0.908821	1.54415
8.19009	-6.2519	-2.74529	-2.71328	-0.342381	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0.124987
8.26847	-6.12913	-2.6812	-2.62539	-0.169724	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	20.7217
8.39144	-6.03671	-2.68769	-2.62216	-0.157514	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	0.41318
8.54516	-5.9919	-2.71277	-2.68214	-0.242237	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	5.13992
8.6741	-5.91408	-2.71507	-2.68725	-0.234378	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0.184127
8.77585	-5.81179	-2.68365	-2.64088	-0.141346	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	5.5768
8.89817	-5.72252	-2.68744	-2.63623	-0.129411	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0.394746
9.02957	-5.64948	-2.69506	-2.64946	-0.143407	8.91028	-5.47662	9	-5.55	2.73109	1.82073	0.750494
9.1573	-5.55409	-2.70723	-2.64187	-0.128367	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0.528486
9.26441	-5.45107	-2.68681	-2.60004	-0.0518897	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	3.67298
9.38272	-5.35022	-2.69342	-2.5867	-0.0363656	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0.600348
9.51187	-5.27121	-2.70092	-2.59478	-0.0492042	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0.450487
9.63934	-5.16074	-2.72155	-2.57868	-0.0310768	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	0.788255
9.70409	-5.02628	-2.68079	-2.47953	0.127766	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	15.908
9.801	-4.92292	-2.68574	-2.45938	0.140731	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0.46418
9.90712	-4.8174	-2.68203	-2.43271	0.170586	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.549429
10.0061	-4.70885	-2.67884	-2.41315	0.18017	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0.383047
10.1107	-4.60379	-2.67749	-2.39313	0.1958	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.144259
10.2068	-4.49017	-2.67706	-2.37201	0.205529	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0.331848
10.346	-4.41899	-2.69486	-2.42089	0.110512	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	5.3097
10.4557	-4.30527	-2.70523	-2.40639	0.118147	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0.185965
10.4969	-4.14329	-2.66685	-2.28439	0.298727	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	19.5075
10.5859	-4.01433	-2.6752	-2.25713	0.308658	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0.276337
10.6711	-3.8903	-2.67617	-2.22768	0.326541	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0.204956
10.7592	-3.74789	-2.69614	-2.19758	0.337167	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0.495692
10.8673	-3.64263	-2.70397	-2.2146	0.28057	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	1.80408
10.9524	-3.51146	-2.71152	-2.19266	0.286291	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0.1188
10.9968	-3.35782	-2.70175	-2.11239	0.386456	11.0183	-3.30073	11	-3.3	0.908549	2.72563	5.34974
11.0706	-3.21231	-2.71621	-2.08318	0.393209	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0.247168
11.1206	-3.0649	-2.71512	-2.0288	0.44342	11.1054	-3.01303	11.1	-3	0.90888	2.72663	1.26399
11.1775	-2.91314	-2.72625	-1.99442	0.45207	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0.302579
11.2256	-2.76706	-2.72748	-1.95366	0.475365	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0.307769
11.2741	-2.60988	-2.74125	-1.91874	0.482657	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0.298505
11.2297	-2.41539	-2.74477	-1.75065	0.708892	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	27.2588
11.2401	-2.26064	-2.74361	-1.70295	0.716888	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0.280622
11.3511	-2.15985	-2.71201	-1.80229	0.496198	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	25.0181
11.3781	-2.00623	-2.71866	-1.77028	0.499991	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0.100481
11.3691	-1.84622	-2.72091	-1.69908	0.565794	11.224	-1.77367	11.35	-1.8	0	2.71996	2.31297
11.3824	-1.68713	-2.73059	-1.66388	0.568689	11.3661	-1.64386	11.35	-1.65	0	2.71993	0.117203
11.3795	-1.53299	-2.73303	-1.61735	0.590589	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.366079
11.3764	-1.37605	-2.73883	-1.57954	0.595059	11.3391	-1.34511	11.35	-1.35	0	2.73446	0.127165
11.2626	-1.21441	-2.7638	-1.40416	0.825985	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	28.0729
11.2233	-1.07225	-2.76832	-1.35442	0.83318	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0.306599
11.1559	-0.930144	-2.78363	-1.2731	0.892774	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	2.2391
11.1049	-0.78856	-2.79385	-1.22397	0.895749	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0.195384
11.0007	-0.640575	-2.82145	-1.11575	0.987374	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	5.00979
10.9144	-0.512033	-2.81194	-1.05234	0.996878	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0.356222
10.8237	-0.382102	-2.81813	-0.983806	1.01872	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0.339677
10.7217	-0.274251	-2.79963	-0.91732	1.03104	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	0.523248
10.5549	-0.171913	-2.87436	-0.766986	1.18651	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	18.3976
10.4313	-0.0948355	-2.8588	-0.692828	1.20281	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	0.697665
10.3257	-0.0125625	-2.83897	-0.641392	1.18748	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	0.60564
10.1961	0.0455258	-2.82165	-0.566342	1.20548	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	0.66086
10.094	0.1131	-2.78143	-0.526576	1.17211	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	2.19257
9.9624	0.15392	-2.76365	-0.451702	1.19121	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0.606905
9.81972	0.199563	-2.7889	-0.369466	1.22541	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	1.99809
9.67742	0.201712	-2.76087	-0.279608	1.259	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	1.57047
9.53282	0.229148	-2.78293	-0.203612	1.27803	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	1.13615
9.3848	0.226364	-2.77422	-0.119049	1.30065	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	0.581412
9.26631	0.216538	-2.67549	-0.0512111	1.29209	9.46113	0.134275	9.25	0.15	-1.81915	0	9.10329
9.12071	0.205914	-2.66814	0.0284186	1.30234	9.13787	0.161547	9.15	0.15	-1.81913	0	0.12692
8.97871	0.209605	-2.70589	0.0877846	1.29649	9.02723	0.196492	9	0.2	-2.99927	0.99976	1.64506
8.84281	0.206592	-2.71202	0.14335	1.28566	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	0.13394
8.69943	0.201955	-2.74733	0.193301	1.26816	8.67607	0.247512	8.7	0.25	-2.99873	0	1.38186
8.56464	0.189384	-2.75114	0.243096	1.25303	8.54916	0.247046	8.55	0.25	-2.99871	0	0.205459
8.42177	0.156018	-2.74698	0.306068	1.24724	8.44086	0.253341	8.4	0.25	-2.72872	0	0.181979
8.27422	0.143308	-2.7514	0.34565	1.21562	8.2302	0.258614	8.25	0.25	-2.72871	0	0.880766
8.13208	0.126628	-2.78382	0.373846	1.17457	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	2.02501
7.99728	0.0857004	-2.78872	0.421822	1.16236	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0.229573
7.85116	0.0698443	-2.82419	0.433687	1.10285	7.82213	0.149733	7.8	0.15	-3.00101	0	3.45961
7.71275	0.0415502	-2.82579	0.461694	1.07376	7.63383	0.15164	7.65	0.15	-3.00099	0	1.02742
7.56867	-0.0104141	-2.82992	0.501741	1.05147	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0.48262
7.42219	-0.0520247	-2.82626	0.530679	1.02122	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	1.07778
7.30819	-0.129292	-2.81042	0.592038	1.03983	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	1.58238
7.1862	-0.175766	-2.79916	0.618257	1.01391	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	0.895079
7.02089	-0.209029	-2.8287	0.602826	0.916791	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	6.31638
6.88928	-0.284304	-2.8242	0.64115	0.90457	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0.231249
6.82545	-0.430855	-2.78626	0.770495	1.02821	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	12.3354
6.72959	-0.512565	-2.77259	0.81132	1.01856	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0.297961
6.62763	-0.591601	-2.76782	0.835569	0.981544	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	0.828579
6.53816	-0.683186	-2.75692	0.877342	0.9752	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0.194611
6.48573	-0.832826	-2.75431	0.989256	1.07013	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	5.31513
6.41843	-0.951894	-2.75227	1.0459	1.07346	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	0.0510123
6.37268	-1.09638	-2.75849	1.13616	1.12816	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	1.48328
6.32388	-1.22643	-2.75797	1.19663	1.13217	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	0.0694506
6.32519	-1.40153	-2.77831	1.32843	1.24314	6.5527	-1.43518	6.35	-1.4	0	-3.00132	6.3907
6.30486	-1.53953	-2.77554	1.39574	1.24847	6.35503	-1.55184	6.35	-1.55	0	-3.00129	0.139353
6.2824	-1.68273	-2.7662	1.4581	1.23962	6.33086	-1.6454	6.35	-1.65	0	-1.81769	0.138883
6.28169	-1.82274	-2.74818	1.5296	1.24577	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0.485128
6.30146	-1.97405	-2.7664	1.62285	1.29328	6.34522	-1.96081	6.35	-1.95	0	-3.99976	1.40643
6.31748	-2.11298	-2.76629	1.69028	1.29589	6.34095	-2.12276	6.35	-2.15	0	-3.99972	0.0338766
6.30708	-2.22731	-2.72424	1.70801	1.2225	6.3068	-2.23646	6.35	-2.25	0	-2	4.23664
6.33281	-2.36012	-2.722	1.77095	1.22466	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0.0149224
6.3378	-2.4797	-2.69141	1.79827	1.17257	6.26272	-2.46894	6.35	-2.5	0	-3	2.37211
6.36977	-2.61418	-2.69701	1.85536	1.16999	6.36265	-2.64414	6.35	-2.65	0	-3	0.0488489
6.4205	-2.75105	-2.71933	1.92818	1.19336	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	0.787935
6.46817	-2.88662	-2.73093	1.9843	1.18768	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0.213833
6.53886	-3.02866	-2.77578	2.06142	1.21711	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	2.37329
6.59193	-3.17955	-2.8089	2.10559	1.19429	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	1.81478
6.63896	-3.30507	-2.75343	2.1296	1.12943	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	6.92561
6.70223	-3.45237	-2.77208	2.17222	1.10646	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	0.823876
6.77466	-3.57509	-2.78095	2.21848	1.0957	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	0.416855
6.83415	-3.71392	-2.80295	2.24579	1.06391	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	1.35686
6.89769	-3.83605	-2.76449	2.27155	1.01982	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	3.64292
6.96172	-3.99172	-2.78915	2.28846	0.975567	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	2.13988
7.01798	-4.1029	-2.70398	2.29842	0.911968	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	11.772
7.0795	-4.24492	-2.7138	2.31076	0.871421	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	1.55983
7.15674	-4.35685	-2.70845	2.33652	0.849505	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	0.964533
7.20052	-4.50148	-2.72106	2.32698	0.793895	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	2.84425
7.30443	-4.62832	-2.78639	2.36515	0.799271	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	4.88336
7.36631	-4.77261	-2.80264	2.35985	0.750307	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	2.13281
7.4282	-4.87291	-2.73451	2.36518	0.706795	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	7.93727
7.48291	-5.01511	-2.74392	2.35252	0.655636	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	2.19294
7.55829	-5.12234	-2.72373	2.36453	0.630793	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	1.45352
7.60211	-5.27576	-2.73272	2.33663	0.567764	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	3.23738
7.68397	-5.3873	-2.73699	2.35062	0.553161	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	0.843621
7.74894	-5.52409	-2.74579	2.33995	0.512474	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	1.32415
7.82446	-5.63226	-2.72446	2.34598	0.489002	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	1.46815
7.8743	-5.7872	-2.73633	2.31519	0.430692	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	2.65763
7.95656	-5.89651	-2.74091	2.32664	0.421251	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	0.836318
8.02171	-6.03327	-2.74889	2.31212	0.383886	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	1.08028
8.08554	-6.13577	-2.6954	2.30796	0.353038	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	4.86799
8.14261	-6.26945	-2.69791	2.28941	0.315377	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	1.07026
8.24849	-6.38625	-2.75805	2.31273	0.330349	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	5.50321
8.31339	-6.52897	-2.77002	2.2921	0.291721	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	1.22017
8.37723	-6.63974	-2.69286	2.28055	0.254133	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	9.63387
8.43662	-6.78725	-2.69481	2.25593	0.214394	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	1.10216
8.52672	-6.90437	-2.71615	2.26376	0.212999	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	0.925968
8.57148	-7.05036	-2.72064	2.23031	0.167828	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	1.4474
8.64951	-7.1608	-2.72946	2.2361	0.167397	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	1.19636
8.71046	-7.29037	-2.73215	2.22035	0.142782	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0.435628
8.79656	-7.40879	-2.7522	2.22644	0.143977	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0.637787
8.84519	-7.55593	-2.76081	2.1953	0.104937	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	1.11014
8.89254	-7.66736	-2.70538	2.17359	0.0685876	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	5.0068
8.93881	-7.79986	-2.7043	2.1498	0.0408625	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	0.624743
9.05474	-7.92634	-2.78986	2.18305	0.0872741	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	10.494
9.10851	-8.07033	-2.79958	2.1584	0.0579367	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	0.669095
9.15528	-8.18481	-2.75009	2.1365	0.0241666	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	3.93377
9.20925	-8.31662	-2.75242	2.11924	0.00545673	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0.256843
9.2779	-8.44897	-2.73862	2.10887	-0.00885437	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.683188
9.32731	-8.59961	-2.74229	2.08297	-0.0344833	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0.45932
9.38179	-8.7297	-2.72226	2.06744	-0.0514886	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	0.906998
9.4224	-8.88755	-2.73009	2.03571	-0.0803717	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0.574751
9.50391	-9.01795	-2.77059	2.04876	-0.0541498	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	2.36023
9.53126	-9.17035	-2.7798	2.01278	-0.0872616	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	0.805649
9.55657	-9.30821	-2.72544	1.97043	-0.140097	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	5.56617
9.60578	-9.44747	-2.72287	1.95714	-0.145777	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0.0569333
9.65348	-9.58668	-2.71558	1.94195	-0.1552	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.119952
9.68604	-9.73739	-2.71818	1.91646	-0.17203	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0.221052
9.74382	-9.87986	-2.73164	1.91548	-0.158971	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.362339
9.78013	-10.0297	-2.73468	1.89542	-0.170111	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0.0947768
9.79385	-10.1682	-2.69602	1.85462	-0.214354	9.69256	-10.1336	9.75	-10.2	0	-2.73106	2.65788
9.81152	-10.3235	-2.70147	1.82438	-0.232493	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0.256954
9.88135	-10.4588	-2.74629	1.85207	-0.174542	9.82419	-10.5024	9.8	-10.5	1	-2.99999	4.34799
9.8938	-10.6077	-2.75605	1.82262	-0.194674	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0.354145
9.91893	-10.741	-2.75066	1.80557	-0.204043	9.825	-10.7525	9.85	-10.8	0	-3.00047	0.124601
9.92059	-10.8964	-2.76526	1.77062	-0.228032	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0.555129
9.88948	-11.0292	-2.70874	1.69479	-0.322045	9.91881	-11.1448	9.85	-11.05	0	-1.9956	10.0161
9.89533	-11.1642	-2.70723	1.67213	-0.328571	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0.0770401
9.89434	-11.3099	-2.69605	1.63907	-0.349726	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.385186
9.88782	-11.4597	-2.69625	1.60935	-0.360098	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0.146218
9.87661	-11.593	-2.68718	1.57566	-0.381764	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0.361508
9.84613	-11.7372	-2.69519	1.53505	-0.402349	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0.491894
9.84712	-11.887	-2.70273	1.52342	-0.386235	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.261107
9.81843	-12.0411	-2.70904	1.48807	-0.399595	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.217286
9.74303	-12.1798	-2.67536	1.39636	-0.499329	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	6.65375
9.67794	-12.3342	-2.68808	1.34303	-0.523454	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	0.762842
9.5376	-12.4608	-2.64999	1.19038	-0.702168	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	17.8894
